click_id,is_attributed
900602,1
900605,1
900606,1
900607,1
900608,1
900609,1
900610,1
900611,1
900612,1
900613,1
900614,1
900615,1
900616,1
900619,1
900620,1
900617,1
900618,1
900621,1
900622,1
900623,1
900624,1
900625,1
900626,1
900627,1
900628,1
900629,1
900630,1
900632,1
900631,1
900633,1
900634,1
900635,1
900636,1
900637,1
900638,1
900639,1
900640,1
900641,1
900642,1
900643,1
900644,1
900645,1
900646,1
900647,1
900648,1
900649,1
900650,1
900651,1
900652,1
900653,1
900654,1
900655,1
900656,1
900658,1
900657,1
900659,1
900660,1
900661,1
900662,1
900663,1
900664,1
900665,1
900666,1
900667,1
900668,1
900669,1
900670,1
900671,1
900672,1
900673,1
900674,1
900676,1
900675,1
900677,1
900678,1
900679,1
900680,1
900681,1
900682,1
900683,1
900684,1
900685,1
900686,1
900687,1
900688,1
900689,1
900690,1
900691,1
900693,1
900692,1
900694,1
900695,1
900696,1
900697,1
900698,1
900699,1
900700,1
900701,1
900702,1
900703,1
900704,1
900705,1
900706,1
900707,1
900708,1
900710,1
900709,1
900711,1
900712,1
900713,1
900714,1
900715,1
900716,1
900717,1
900718,1
900719,1
900720,1
900721,1
900722,1
900723,1
900724,1
900725,1
900726,1
900727,1
900728,1
900730,1
900729,1
900731,1
900732,1
900733,1
900734,1
900735,1
900736,1
900738,1
900737,1
900739,1
900740,1
900741,1
900742,1
900743,1
900745,1
900744,1
900746,1
900747,1
900748,1
900749,1
900750,1
900751,1
900752,1
900753,1
900757,1
900756,1
900754,1
900755,1
900758,1
900759,1
900760,1
900761,1
900763,1
900762,1
900766,1
900765,1
900764,1
900767,1
900768,1
900769,1
900770,1
900771,1
900772,1
900773,1
900774,1
900775,1
900776,1
900777,1
900778,1
900779,1
900780,1
900781,1
900783,1
900782,1
900784,1
900785,1
900786,1
900787,1
900788,1
900789,1
900790,1
900791,1
900792,1
900793,1
900794,1
900795,1
900796,1
900797,1
900798,1
900799,1
900801,1
900800,1
900802,1
900803,1
900804,1
900805,1
900806,1
900807,1
900808,1
900809,1
900813,1
900812,1
900810,1
900811,1
900814,1
900815,1
900817,1
900816,1
900818,1
900819,1
900820,1
900821,1
900822,1
900823,1
900824,1
900825,1
900826,1
900827,1
900828,1
900829,1
900830,1
900831,1
900832,1
900833,1
900834,1
900835,1
900837,1
900836,1
900838,1
900839,1
900840,1
900841,1
900842,1
900843,1
900844,1
900845,1
900847,1
900846,1
900848,1
900849,1
900850,1
900851,1
900852,1
900853,1
900856,1
900854,1
900855,1
900857,1
900858,1
900859,1
900860,1
900861,1
900862,1
900863,1
900864,1
900865,1
900866,1
900867,1
900868,1
900870,1
900869,1
900871,1
900874,1
900873,1
900872,1
900875,1
900876,1
900877,1
900878,1
900879,1
900880,1
900881,1
900882,1
900883,1
900884,1
900885,1
900886,1
900887,1
900888,1
900890,1
900891,1
900889,1
900892,1
900893,1
900894,1
900895,1
900896,1
900897,1
900898,1
900899,1
900900,1
900901,1
900902,1
900903,1
900904,1
900905,1
900907,1
900906,1
900910,1
900909,1
900908,1
900911,1
900912,1
900913,1
900914,1
900915,1
900916,1
900917,1
900919,1
900918,1
900920,1
900921,1
900922,1
900923,1
900924,1
900925,1
900926,1
900928,1
900927,1
900929,1
900930,1
900931,1
900932,1
900933,1
900934,1
900935,1
900936,1
900937,1
900938,1
900939,1
900940,1
900941,1
900942,1
900943,1
900945,1
900944,1
900946,1
900947,1
900948,1
900949,1
900950,1
900951,1
900952,1
900953,1
900954,1
900955,1
900956,1
900957,1
900958,1
900959,1
900960,1
900961,1
900962,1
900963,1
900964,1
900965,1
900966,1
900967,1
900968,1
900969,1
900970,1
900971,1
900972,1
900973,1
900974,1
900975,1
900976,1
900977,1
900978,1
900981,1
900980,1
900979,1
900982,1
900983,1
900984,1
900985,1
900986,1
900991,1
900990,1
900989,1
900988,1
900987,1
900992,1
900993,1
900994,1
900995,1
900996,1
900998,1
900997,1
900999,1
901000,1
901001,1
901002,1
901003,1
901004,1
901005,1
901006,1
901007,1
901008,1
901009,1
901010,1
901011,1
901012,1
901013,1
901017,1
901016,1
901015,1
901014,1
901018,1
901019,1
901020,1
901021,1
901022,1
901023,1
901024,1
901025,1
901026,1
901027,1
901028,1
901029,1
901034,1
901032,1
901033,1
901030,1
901031,1
901035,1
901036,1
901037,1
901038,1
901039,1
901042,1
901040,1
901041,1
901043,1
901044,1
901045,1
901046,1
901047,1
901048,1
901049,1
901050,1
901052,1
901051,1
901053,1
901054,1
901055,1
901056,1
901057,1
901058,1
901059,1
901060,1
901061,1
901062,1
901063,1
901064,1
901065,1
901066,1
901067,1
901070,1
901068,1
901069,1
901071,1
901072,1
901073,1
901074,1
901075,1
901076,1
901077,1
901078,1
901079,1
901080,1
901081,1
901082,1
901083,1
901085,1
901084,1
901086,1
901087,1
901088,1
901089,1
901090,1
901091,1
901092,1
901093,1
901094,1
901095,1
901096,1
901097,1
901098,1
901099,1
901100,1
901101,1
901102,1
901103,1
901104,1
901105,1
901106,1
901107,1
901108,1
901109,1
901110,1
901111,1
901112,1
901113,1
901114,1
901115,1
901116,1
901117,1
901118,1
901119,1
901121,1
901120,1
901122,1
901123,1
901124,1
901125,1
901126,1
901127,1
901128,1
901129,1
901130,1
901131,1
901132,1
901133,1
901134,1
901135,1
901137,1
901136,1
901140,1
901138,1
901139,1
901141,1
901142,1
901143,1
901144,1
901145,1
901146,1
901147,1
901148,1
901149,1
901150,1
901151,1
901152,1
901154,1
901153,1
901156,1
901157,1
901155,1
901160,1
901159,1
901158,1
901161,1
901162,1
901163,1
901164,1
901165,1
901166,1
901168,1
901167,1
901169,1
901170,1
901171,1
901172,1
901175,1
901173,1
901174,1
901177,1
901176,1
901178,1
901179,1
901180,1
901181,1
901182,1
901183,1
901184,1
901185,1
901186,1
901187,1
901188,1
901189,1
901190,1
901191,1
901192,1
901193,1
901194,1
901195,1
901196,1
901197,1
901198,1
901199,1
901200,1
901201,1
901202,1
901203,1
901204,1
901205,1
901209,1
901208,1
901210,1
901206,1
901207,1
901211,1
901212,1
901213,1
901214,1
901215,1
901216,1
901218,1
901217,1
901219,1
901220,1
901221,1
901222,1
901223,1
901226,1
901224,1
901225,1
901227,1
901229,1
901228,1
901230,1
901231,1
901232,1
901233,1
901238,1
901236,1
901237,1
901234,1
901235,1
901239,1
901240,1
901241,1
901242,1
901243,1
901244,1
901245,1
901246,1
901247,1
901248,1
901249,1
901250,1
901251,1
901252,1
901253,1
901254,1
901255,1
901256,1
901257,1
901258,1
901259,1
901260,1
901261,1
901262,1
901263,1
901264,1
901265,1
901266,1
901267,1
901268,1
901269,1
901270,1
901271,1
901272,1
901273,1
901274,1
901275,1
901276,1
901277,1
901278,1
901279,1
901281,1
901280,1
901282,1
901283,1
901284,1
901285,1
901286,1
901287,1
901288,1
901289,1
901290,1
901291,1
901292,1
901293,1
901295,1
901296,1
901294,1
901297,1
901298,1
901301,1
901302,1
901299,1
901300,1
901303,1
901304,1
901305,1
901306,1
901307,1
901308,1
901309,1
901310,1
901311,1
901312,1
901313,1
901314,1
901315,1
901316,1
901317,1
901318,1
901319,1
901320,1
901321,1
901322,1
901323,1
901324,1
901325,1
901326,1
901327,1
901328,1
901329,1
901330,1
901331,1
901332,1
901333,1
901334,1
901335,1
901336,1
901337,1
901338,1
901339,1
901340,1
901341,1
901342,1
901343,1
901345,1
901344,1
901346,1
901347,1
901348,1
901349,1
901350,1
901351,1
901352,1
901353,1
901354,1
901355,1
901356,1
901357,1
901358,1
901359,1
901360,1
901361,1
901362,1
901363,1
901364,1
901365,1
901366,1
901367,1
901368,1
901369,1
901370,1
901373,1
901372,1
901371,1
901374,1
901375,1
901376,1
901377,1
901378,1
901379,1
901380,1
901381,1
901384,1
901382,1
901383,1
901385,1
901386,1
901387,1
901388,1
901389,1
901393,1
901392,1
901390,1
901391,1
901394,1
901395,1
901396,1
901397,1
901398,1
901399,1
901400,1
901401,1
901402,1
901403,1
901404,1
901405,1
901406,1
901407,1
901409,1
901408,1
901410,1
901411,1
901412,1
901413,1
901414,1
901415,1
901416,1
901417,1
901418,1
901419,1
901420,1
901421,1
901422,1
901423,1
901424,1
901425,1
901426,1
901427,1
901428,1
901429,1
901430,1
901431,1
901432,1
901433,1
901434,1
901435,1
901436,1
901437,1
901438,1
901439,1
901440,1
901441,1
901442,1
901443,1
901444,1
901445,1
901448,1
901446,1
901447,1
901449,1
901450,1
901451,1
901452,1
901453,1
901457,1
901456,1
901454,1
901455,1
901458,1
901459,1
901460,1
901461,1
901462,1
901463,1
901464,1
901465,1
901466,1
901467,1
901468,1
901469,1
901470,1
901471,1
901472,1
901473,1
901474,1
901475,1
901476,1
901477,1
901478,1
901479,1
901480,1
901481,1
901484,1
901482,1
901483,1
901485,1
901486,1
901487,1
901488,1
901489,1
901490,1
901491,1
901492,1
901493,1
901494,1
901495,1
901496,1
901497,1
901498,1
901499,1
901501,1
901500,1
901502,1
901503,1
901504,1
901505,1
901506,1
901507,1
901508,1
901509,1
901510,1
901511,1
901512,1
901514,1
901515,1
901513,1
901517,1
901518,1
901516,1
901519,1
901520,1
901521,1
901522,1
901523,1
901524,1
901526,1
901525,1
901527,1
901528,1
901529,1
901530,1
901531,1
901532,1
901533,1
901534,1
901536,1
901535,1
901537,1
901538,1
901539,1
901540,1
901541,1
901542,1
901543,1
901544,1
901546,1
901545,1
901547,1
901548,1
901549,1
901550,1
901551,1
901552,1
901554,1
901553,1
901555,1
901556,1
901557,1
901558,1
901559,1
901560,1
901561,1
901562,1
901563,1
901564,1
901565,1
901566,1
901567,1
901568,1
901569,1
901571,1
901570,1
901572,1
901573,1
901574,1
901575,1
901576,1
901577,1
901578,1
901579,1
901580,1
901581,1
901582,1
901583,1
901584,1
901585,1
901586,1
901588,1
901587,1
901589,1
901591,1
901590,1
901592,1
901593,1
901594,1
901595,1
901596,1
901597,1
901598,1
901599,1
901600,1
901601,1
901602,1
901603,1
901604,1
901605,1
901606,1
901607,1
901608,1
901609,1
901610,1
901611,1
901612,1
901613,1
901614,1
901615,1
901616,1
901617,1
901618,1
901619,1
901620,1
901621,1
901622,1
901623,1
901624,1
901625,1
901627,1
901626,1
901628,1
901629,1
901630,1
901631,1
901632,1
901633,1
901634,1
901635,1
901636,1
901637,1
901638,1
901639,1
901640,1
901641,1
901642,1
901643,1
901644,1
901645,1
901646,1
901647,1
901648,1
901649,1
901650,1
901651,1
901652,1
901653,1
901654,1
901655,1
901656,1
901657,1
901658,1
901659,1
901660,1
901661,1
901662,1
901663,1
901664,1
901665,1
901666,1
901667,1
901668,1
901669,1
901670,1
901671,1
901672,1
901673,1
901674,1
901675,1
901676,1
901677,1
901679,1
901678,1
901680,1
901681,1
901682,1
901683,1
901684,1
901685,1
901686,1
901687,1
901688,1
901689,1
901690,1
901691,1
901692,1
901693,1
901694,1
901695,1
901696,1
901697,1
901698,1
901699,1
901700,1
901701,1
901702,1
901703,1
901704,1
901705,1
901706,1
901707,1
901708,1
901709,1
901710,1
901711,1
901712,1
901713,1
901715,1
901714,1
901716,1
901717,1
901718,1
901719,1
901720,1
901721,1
901722,1
901723,1
901724,1
901725,1
901726,1
901727,1
901728,1
901729,1
901730,1
901731,1
901732,1
901733,1
901735,1
901734,1
901736,1
901737,1
901738,1
901739,1
901740,1
901741,1
901742,1
901743,1
901744,1
901745,1
901746,1
901747,1
901748,1
901749,1
901750,1
901751,1
901753,1
901752,1
901754,1
901755,1
901756,1
901757,1
901758,1
901759,1
901760,1
901761,1
901762,1
901763,1
901764,1
901765,1
901766,1
901767,1
901768,1
901772,1
901771,1
901770,1
901769,1
901773,1
901774,1
901775,1
901776,1
901777,1
901778,1
901780,1
901779,1
901781,1
901782,1
901783,1
901784,1
901785,1
901786,1
901787,1
901789,1
901788,1
901790,1
901791,1
901792,1
901793,1
901794,1
901795,1
901796,1
901797,1
901798,1
901799,1
901800,1
901801,1
901802,1
901803,1
901804,1
901805,1
901806,1
901807,1
901808,1
901809,1
901810,1
901811,1
901812,1
901813,1
901814,1
901815,1
901816,1
901817,1
901818,1
901819,1
901820,1
901821,1
901822,1
901823,1
901824,1
901825,1
901826,1
901827,1
901828,1
901829,1
901830,1
901831,1
901833,1
901832,1
901834,1
901835,1
901836,1
901837,1
901838,1
901839,1
901840,1
901842,1
901843,1
901841,1
901844,1
901845,1
901846,1
901847,1
901848,1
901849,1
901850,1
901851,1
901852,1
901853,1
901854,1
901855,1
901856,1
901857,1
901858,1
901859,1
901861,1
901860,1
901862,1
901863,1
901864,1
901865,1
901866,1
901867,1
901868,1
901869,1
901870,1
901871,1
901872,1
901873,1
901874,1
901875,1
901876,1
901877,1
901879,1
901878,1
901880,1
901881,1
901882,1
901883,1
901884,1
901885,1
901886,1
901887,1
901889,1
901888,1
901890,1
901891,1
901892,1
901893,1
901894,1
901895,1
901896,1
901898,1
901897,1
901899,1
901900,1
901901,1
901902,1
901903,1
901904,1
901905,1
901906,1
901907,1
901908,1
901909,1
901910,1
901911,1
901912,1
901913,1
901915,1
901914,1
901916,1
901917,1
901918,1
901919,1
901920,1
901921,1
901922,1
901923,1
901924,1
901925,1
901926,1
901927,1
901928,1
901929,1
901930,1
901932,1
901931,1
901933,1
901934,1
901935,1
901936,1
901937,1
901938,1
901940,1
901939,1
901941,1
901942,1
901943,1
901944,1
901945,1
901946,1
901947,1
901948,1
901949,1
901950,1
901951,1
901952,1
901953,1
901954,1
901955,1
901956,1
901957,1
901960,1
901959,1
901958,1
901961,1
901962,1
901963,1
901964,1
901965,1
901966,1
901967,1
901970,1
901968,1
901969,1
901971,1
901972,1
901973,1
901974,1
901975,1
901976,1
901977,1
901978,1
901979,1
901980,1
901981,1
901982,1
901983,1
901984,1
901988,1
901987,1
901985,1
901986,1
901989,1
901990,1
901991,1
901992,1
901993,1
901994,1
901995,1
901996,1
901997,1
901998,1
901999,1
902000,1
902001,1
902002,1
902003,1
902004,1
902005,1
902006,1
902007,1
902008,1
902009,1
902010,1
902011,1
902012,1
902013,1
902014,1
902015,1
902016,1
902017,1
902018,1
902019,1
902022,1
902020,1
902021,1
902023,1
902024,1
902025,1
902026,1
902027,1
902028,1
902029,1
902030,1
902031,1
902032,1
902033,1
902034,1
902035,1
902036,1
902037,1
902038,1
902039,1
902040,1
902041,1
902042,1
902043,1
902044,1
902045,1
902046,1
902047,1
902048,1
902049,1
902050,1
902051,1
902052,1
902053,1
902054,1
902055,1
902056,1
902057,1
902058,1
902059,1
902060,1
902061,1
902062,1
902063,1
902064,1
902067,1
902065,1
902066,1
902068,1
902069,1
902070,1
902072,1
902071,1
902073,1
902074,1
902075,1
902076,1
902077,1
902078,1
902079,1
902080,1
902081,1
902082,1
902083,1
902084,1
902085,1
902086,1
902087,1
902088,1
902089,1
902094,1
902093,1
902092,1
902091,1
902090,1
902095,1
902096,1
902097,1
902098,1
902099,1
902100,1
902101,1
902102,1
902103,1
902104,1
902105,1
902106,1
902107,1
902109,1
902108,1
902110,1
902111,1
902112,1
902113,1
902114,1
902115,1
902117,1
902116,1
902118,1
902119,1
902120,1
902121,1
902122,1
902123,1
902124,1
902125,1
902126,1
902127,1
902128,1
902129,1
902130,1
902131,1
902132,1
902133,1
902135,1
902136,1
902134,1
902137,1
902138,1
902139,1
902140,1
902141,1
902142,1
902143,1
902144,1
902145,1
902146,1
902147,1
902148,1
902149,1
902150,1
902151,1
902152,1
902155,1
902154,1
902153,1
902156,1
902157,1
902158,1
902159,1
902160,1
902161,1
902162,1
902164,1
902163,1
902165,1
902166,1
902167,1
902168,1
902169,1
902170,1
902171,1
902172,1
902173,1
902174,1
902175,1
902176,1
902177,1
902178,1
902179,1
902180,1
902182,1
902181,1
902183,1
902184,1
902185,1
902186,1
902187,1
902188,1
902189,1
902190,1
902191,1
902192,1
902193,1
902194,1
902195,1
902196,1
902197,1
902198,1
902199,1
902200,1
902201,1
902202,1
902203,1
902204,1
902205,1
902206,1
902207,1
902208,1
902209,1
902210,1
902211,1
902212,1
902213,1
902214,1
902215,1
902217,1
902216,1
902218,1
902219,1
902220,1
902221,1
902222,1
902223,1
902224,1
902225,1
902226,1
902227,1
902228,1
902229,1
902230,1
902231,1
902233,1
902232,1
902235,1
902234,1
902236,1
902237,1
902238,1
902239,1
902240,1
902241,1
902242,1
902243,1
902244,1
902245,1
902246,1
902247,1
902248,1
902249,1
902250,1
902252,1
902251,1
902253,1
902254,1
902255,1
902256,1
902257,1
902258,1
902259,1
902260,1
902261,1
902262,1
902263,1
902264,1
902265,1
902267,1
902268,1
902266,1
902269,1
902270,1
902271,1
902272,1
902273,1
902274,1
902275,1
902276,1
902277,1
902279,1
902278,1
902280,1
902281,1
902282,1
902283,1
902284,1
902285,1
902286,1
902288,1
902287,1
902289,1
902290,1
902291,1
902292,1
902293,1
902294,1
902295,1
902296,1
902297,1
902298,1
902299,1
902300,1
902301,1
902302,1
902303,1
902304,1
902306,1
902305,1
902309,1
902307,1
902308,1
902310,1
902311,1
902312,1
902313,1
902314,1
902315,1
902316,1
902317,1
902318,1
902319,1
902320,1
902321,1
902322,1
902323,1
902324,1
902326,1
902325,1
902327,1
902328,1
902329,1
902330,1
902331,1
902332,1
902334,1
902333,1
902335,1
902336,1
902337,1
902338,1
902339,1
902340,1
902342,1
902341,1
902343,1
902344,1
902345,1
902346,1
902347,1
902348,1
902349,1
902350,1
902351,1
902353,1
902352,1
902354,1
902355,1
902356,1
902357,1
902358,1
902360,1
902359,1
902361,1
902362,1
902363,1
902364,1
902365,1
902366,1
902367,1
902368,1
902369,1
902370,1
902371,1
902372,1
902373,1
902374,1
902375,1
902376,1
902377,1
902378,1
902380,1
902379,1
902381,1
902382,1
902383,1
902384,1
902385,1
902386,1
902387,1
902388,1
902389,1
902390,1
902391,1
902392,1
902393,1
902394,1
902395,1
902398,1
902397,1
902396,1
902399,1
902400,1
902401,1
902402,1
902403,1
902404,1
902405,1
902408,1
902406,1
902407,1
902409,1
902410,1
902411,1
902412,1
902413,1
902414,1
902415,1
902416,1
902417,1
902418,1
902419,1
902420,1
902421,1
902422,1
902423,1
902424,1
902425,1
902426,1
902427,1
902428,1
902429,1
902430,1
902431,1
902432,1
902433,1
902434,1
902435,1
902436,1
902437,1
902438,1
902439,1
902440,1
902442,1
902441,1
902443,1
902444,1
902445,1
902446,1
902448,1
902447,1
902450,1
902449,1
902451,1
902452,1
902453,1
902454,1
902455,1
902456,1
902457,1
902458,1
902459,1
902460,1
902461,1
902462,1
902463,1
902464,1
902466,1
902465,1
902467,1
902468,1
902469,1
902470,1
902471,1
902472,1
902474,1
902473,1
902475,1
902476,1
902477,1
902478,1
902479,1
902480,1
902481,1
902482,1
902484,1
902483,1
902485,1
902486,1
902487,1
902488,1
902489,1
902490,1
902491,1
902492,1
902493,1
902494,1
902495,1
902496,1
902497,1
902498,1
902499,1
902500,1
902501,1
902502,1
902503,1
902504,1
902505,1
902506,1
902507,1
902508,1
902509,1
902510,1
902511,1
902512,1
902513,1
902514,1
902515,1
902516,1
902520,1
902519,1
902518,1
902517,1
902521,1
902522,1
902523,1
902524,1
902525,1
902526,1
902527,1
902528,1
902529,1
902530,1
902531,1
902532,1
902533,1
902534,1
902535,1
902536,1
902537,1
902538,1
902539,1
902540,1
902541,1
902542,1
902543,1
902544,1
902545,1
902546,1
902547,1
902548,1
902549,1
902550,1
902551,1
902554,1
902553,1
902552,1
902555,1
902556,1
902557,1
902558,1
902559,1
902560,1
902561,1
902562,1
902563,1
902564,1
902565,1
902566,1
902569,1
902570,1
902567,1
902568,1
902571,1
902572,1
902573,1
902574,1
902576,1
902577,1
902575,1
902578,1
902579,1
902580,1
902581,1
902582,1
902583,1
902584,1
902585,1
902586,1
902588,1
902587,1
902589,1
902591,1
902590,1
902592,1
902593,1
902594,1
902595,1
902596,1
902597,1
902598,1
902599,1
902600,1
902601,1
902602,1
902603,1
902604,1
902605,1
902606,1
902607,1
902608,1
902609,1
902610,1
902613,1
902611,1
902612,1
902614,1
902615,1
902616,1
902617,1
902618,1
902619,1
902620,1
902621,1
902622,1
902623,1
902624,1
902625,1
902627,1
902626,1
902629,1
902628,1
902630,1
902631,1
902632,1
902633,1
902634,1
902635,1
902636,1
902637,1
902638,1
902639,1
902640,1
902641,1
902642,1
902643,1
902644,1
902646,1
902645,1
902647,1
902648,1
902649,1
902650,1
902651,1
902652,1
902653,1
902654,1
902655,1
902656,1
902657,1
902658,1
902659,1
902660,1
902661,1
902662,1
902665,1
902664,1
902663,1
902666,1
902667,1
902668,1
902669,1
902670,1
902671,1
902672,1
902673,1
902674,1
902675,1
902676,1
902677,1
902678,1
902679,1
902680,1
902681,1
902682,1
902683,1
902684,1
902685,1
902686,1
902687,1
902688,1
902689,1
902690,1
902691,1
902692,1
902693,1
902694,1
902695,1
902696,1
902698,1
902699,1
902697,1
902700,1
902701,1
902702,1
902703,1
902704,1
902705,1
902709,1
902708,1
902707,1
902706,1
902710,1
902711,1
902712,1
902713,1
902714,1
902715,1
902716,1
902717,1
902718,1
902719,1
902720,1
902721,1
902722,1
902723,1
902724,1
902725,1
902726,1
902727,1
902728,1
902729,1
902730,1
902731,1
902732,1
902733,1
902734,1
902736,1
902735,1
902737,1
902738,1
902739,1
902740,1
902741,1
902742,1
902744,1
902743,1
902745,1
902746,1
902747,1
902748,1
902749,1
902750,1
902751,1
902752,1
902753,1
902754,1
902755,1
902756,1
902757,1
902758,1
902759,1
902760,1
902761,1
902764,1
902763,1
902762,1
902765,1
902766,1
902767,1
902768,1
902769,1
902770,1
902774,1
902773,1
902771,1
902772,1
902775,1
902776,1
902777,1
902778,1
902781,1
902782,1
902779,1
902780,1
902783,1
902784,1
902785,1
902786,1
902787,1
902788,1
902789,1
902791,1
902790,1
902792,1
902793,1
902794,1
